   #Energy      xx(%)           yy(%)
   4.023      0.7702E+02      0.8287E+02
   4.031      0.7694E+02      0.8278E+02
   4.039      0.7687E+02      0.8269E+02
   4.047      0.7680E+02      0.8260E+02
   4.055      0.7673E+02      0.8252E+02
   4.063      0.7665E+02      0.8243E+02
   4.071      0.7658E+02      0.8235E+02
   4.079      0.7652E+02      0.8227E+02
   4.087      0.7645E+02      0.8220E+02
   4.095      0.7638E+02      0.8212E+02
   4.102      0.7631E+02      0.8205E+02
   4.110      0.7625E+02      0.8198E+02
   4.118      0.7619E+02      0.8191E+02
   4.126      0.7613E+02      0.8184E+02
   4.134      0.7606E+02      0.8177E+02
   4.142      0.7601E+02      0.8171E+02
   4.150      0.7595E+02      0.8164E+02
   4.158      0.7589E+02      0.8158E+02
   4.166      0.7584E+02      0.8152E+02
   4.174      0.7578E+02      0.8146E+02
   4.181      0.7573E+02      0.8140E+02
   4.189      0.7568E+02      0.8134E+02
   4.197      0.7563E+02      0.8128E+02
   4.205      0.7559E+02      0.8123E+02
   4.213      0.7554E+02      0.8117E+02
   4.221      0.7549E+02      0.8111E+02
   4.229      0.7545E+02      0.8106E+02
   4.237      0.7541E+02      0.8100E+02
   4.245      0.7537E+02      0.8094E+02
   4.253      0.7533E+02      0.8089E+02
   4.261      0.7529E+02      0.8083E+02
   4.268      0.7525E+02      0.8078E+02
   4.276      0.7522E+02      0.8072E+02
   4.284      0.7519E+02      0.8067E+02
   4.292      0.7516E+02      0.8061E+02
   4.300      0.7512E+02      0.8055E+02
   4.308      0.7510E+02      0.8050E+02
   4.316      0.7507E+02      0.8044E+02
   4.324      0.7505E+02      0.8039E+02
   4.332      0.7502E+02      0.8034E+02
   4.340      0.7500E+02      0.8028E+02
   4.348      0.7498E+02      0.8023E+02
   4.355      0.7497E+02      0.8018E+02
   4.363      0.7495E+02      0.8013E+02
   4.371      0.7494E+02      0.8008E+02
   4.379      0.7493E+02      0.8003E+02
   4.387      0.7492E+02      0.7998E+02
   4.395      0.7492E+02      0.7993E+02
   4.403      0.7491E+02      0.7989E+02
   4.411      0.7491E+02      0.7984E+02
   4.419      0.7491E+02      0.7980E+02
   4.426      0.7492E+02      0.7976E+02
   4.434      0.7493E+02      0.7972E+02
   4.442      0.7494E+02      0.7969E+02
   4.450      0.7495E+02      0.7965E+02
   4.458      0.7496E+02      0.7962E+02
   4.466      0.7498E+02      0.7959E+02
   4.474      0.7500E+02      0.7957E+02
   4.482      0.7502E+02      0.7954E+02
   4.490      0.7504E+02      0.7952E+02
   4.498      0.7507E+02      0.7950E+02
   4.506      0.7510E+02      0.7949E+02
   4.513      0.7513E+02      0.7947E+02
   4.521      0.7516E+02      0.7946E+02
   4.529      0.7519E+02      0.7946E+02
   4.537      0.7523E+02      0.7945E+02
   4.545      0.7526E+02      0.7945E+02
   4.553      0.7530E+02      0.7945E+02
   4.561      0.7534E+02      0.7946E+02
   4.569      0.7537E+02      0.7946E+02
   4.577      0.7541E+02      0.7947E+02
   4.585      0.7545E+02      0.7948E+02
   4.593      0.7549E+02      0.7950E+02
   4.600      0.7553E+02      0.7951E+02
   4.608      0.7557E+02      0.7953E+02
   4.616      0.7561E+02      0.7956E+02
   4.624      0.7565E+02      0.7958E+02
   4.632      0.7568E+02      0.7960E+02
   4.640      0.7572E+02      0.7963E+02
   4.648      0.7575E+02      0.7966E+02
   4.656      0.7579E+02      0.7969E+02
   4.664      0.7582E+02      0.7972E+02
   4.672      0.7585E+02      0.7976E+02
   4.679      0.7587E+02      0.7979E+02
   4.687      0.7590E+02      0.7983E+02
   4.695      0.7592E+02      0.7986E+02
   4.703      0.7594E+02      0.7990E+02
   4.711      0.7595E+02      0.7994E+02
   4.719      0.7597E+02      0.7998E+02
   4.727      0.7598E+02      0.8002E+02
   4.735      0.7599E+02      0.8005E+02
   4.743      0.7599E+02      0.8009E+02
   4.751      0.7600E+02      0.8013E+02
   4.758      0.7600E+02      0.8017E+02
   4.766      0.7600E+02      0.8020E+02
   4.774      0.7599E+02      0.8024E+02
   4.782      0.7599E+02      0.8027E+02
   4.790      0.7598E+02      0.8030E+02
   4.798      0.7597E+02      0.8034E+02
   4.806      0.7595E+02      0.8037E+02
   4.814      0.7594E+02      0.8040E+02
   4.822      0.7592E+02      0.8042E+02
   4.830      0.7591E+02      0.8045E+02
   4.838      0.7589E+02      0.8047E+02
   4.846      0.7587E+02      0.8049E+02
   4.853      0.7585E+02      0.8051E+02
   4.861      0.7583E+02      0.8053E+02
   4.869      0.7581E+02      0.8054E+02
   4.877      0.7580E+02      0.8056E+02
   4.885      0.7578E+02      0.8057E+02
   4.893      0.7576E+02      0.8058E+02
   4.901      0.7575E+02      0.8059E+02
   4.909      0.7574E+02      0.8059E+02
   4.917      0.7573E+02      0.8060E+02
   4.925      0.7572E+02      0.8060E+02
   4.932      0.7572E+02      0.8060E+02
   4.940      0.7572E+02      0.8060E+02
