  #energy          xx             yy              zz              xy              yz              zx
  0.28857000E+01  0.35082482E+00  0.35082482E+00  0.35082482E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.28995000E+01  0.35382368E+00  0.35382368E+00  0.35382368E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.29132000E+01  0.35699680E+00  0.35699680E+00  0.35699680E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.29270000E+01  0.36041122E+00  0.36041122E+00  0.36041122E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.29407000E+01  0.36390304E+00  0.36390304E+00  0.36390304E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.29545000E+01  0.36752993E+00  0.36752993E+00  0.36752993E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.29682000E+01  0.37111582E+00  0.37111582E+00  0.37111582E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.29820000E+01  0.37471056E+00  0.37471056E+00  0.37471056E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.29957000E+01  0.37812389E+00  0.37812389E+00  0.37812389E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.30095000E+01  0.38138160E+00  0.38138160E+00  0.38138160E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.30232000E+01  0.38426080E+00  0.38426080E+00  0.38426080E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.30370000E+01  0.38673807E+00  0.38673807E+00  0.38673807E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.30507000E+01  0.38852223E+00  0.38852223E+00  0.38852223E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.30644000E+01  0.38953459E+00  0.38953459E+00  0.38953459E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.30782000E+01  0.38969686E+00  0.38969686E+00  0.38969686E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.30919000E+01  0.38877759E+00  0.38877759E+00  0.38877759E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.31057000E+01  0.38686233E+00  0.38686233E+00  0.38686233E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.31194000E+01  0.38393873E+00  0.38393873E+00  0.38393873E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.31332000E+01  0.38032554E+00  0.38032554E+00  0.38032554E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.31469000E+01  0.37621674E+00  0.37621674E+00  0.37621674E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.31607000E+01  0.37207700E+00  0.37207700E+00  0.37207700E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.31744000E+01  0.36810714E+00  0.36810714E+00  0.36810714E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.31882000E+01  0.36468177E+00  0.36468177E+00  0.36468177E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.32019000E+01  0.36178522E+00  0.36178522E+00  0.36178522E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.32157000E+01  0.35957578E+00  0.35957578E+00  0.35957578E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.32294000E+01  0.35782837E+00  0.35782837E+00  0.35782837E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.32432000E+01  0.35658601E+00  0.35658601E+00  0.35658601E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.32569000E+01  0.35554276E+00  0.35554276E+00  0.35554276E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.32706000E+01  0.35471473E+00  0.35471473E+00  0.35471473E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.32844000E+01  0.35416195E+00  0.35416195E+00  0.35416195E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.32981000E+01  0.35366297E+00  0.35366297E+00  0.35366297E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.33119000E+01  0.35339365E+00  0.35339365E+00  0.35339365E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.33256000E+01  0.35318433E+00  0.35318433E+00  0.35318433E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.33394000E+01  0.35322920E+00  0.35322920E+00  0.35322920E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.33531000E+01  0.35334885E+00  0.35334885E+00  0.35334885E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.33669000E+01  0.35373876E+00  0.35373876E+00  0.35373876E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.33806000E+01  0.35421036E+00  0.35421036E+00  0.35421036E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.33944000E+01  0.35496297E+00  0.35496297E+00  0.35496297E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.34081000E+01  0.35579765E+00  0.35579765E+00  0.35579765E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.34219000E+01  0.35690870E+00  0.35690870E+00  0.35690870E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.34356000E+01  0.35805104E+00  0.35805104E+00  0.35805104E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.34493000E+01  0.35932754E+00  0.35932754E+00  0.35932754E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.34631000E+01  0.36083292E+00  0.36083292E+00  0.36083292E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.34768000E+01  0.36230024E+00  0.36230024E+00  0.36230024E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.34906000E+01  0.36390366E+00  0.36390366E+00  0.36390366E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.35043000E+01  0.36541045E+00  0.36541045E+00  0.36541045E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.35181000E+01  0.36700686E+00  0.36700686E+00  0.36700686E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.35318000E+01  0.36847557E+00  0.36847557E+00  0.36847557E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.35456000E+01  0.37000854E+00  0.37000854E+00  0.37000854E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.35593000E+01  0.37138422E+00  0.37138422E+00  0.37138422E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.35731000E+01  0.37276317E+00  0.37276317E+00  0.37276317E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.35868000E+01  0.37388960E+00  0.37388960E+00  0.37388960E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.36006000E+01  0.37487797E+00  0.37487797E+00  0.37487797E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.36143000E+01  0.37545522E+00  0.37545522E+00  0.37545522E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.36281000E+01  0.37572995E+00  0.37572995E+00  0.37572995E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.36418000E+01  0.37545254E+00  0.37545254E+00  0.37545254E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.36555000E+01  0.37471546E+00  0.37471546E+00  0.37471546E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.36693000E+01  0.37363744E+00  0.37363744E+00  0.37363744E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.36830000E+01  0.37207909E+00  0.37207909E+00  0.37207909E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.36968000E+01  0.37027335E+00  0.37027335E+00  0.37027335E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.37105000E+01  0.36813392E+00  0.36813392E+00  0.36813392E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.37243000E+01  0.36591699E+00  0.36591699E+00  0.36591699E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.37380000E+01  0.36356034E+00  0.36356034E+00  0.36356034E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.37518000E+01  0.36136237E+00  0.36136237E+00  0.36136237E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.37655000E+01  0.35928515E+00  0.35928515E+00  0.35928515E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.37793000E+01  0.35764307E+00  0.35764307E+00  0.35764307E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.37930000E+01  0.35635023E+00  0.35635023E+00  0.35635023E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.38068000E+01  0.35565717E+00  0.35565717E+00  0.35565717E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.38205000E+01  0.35533904E+00  0.35533904E+00  0.35533904E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.38342000E+01  0.35545927E+00  0.35545927E+00  0.35545927E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.38480000E+01  0.35605052E+00  0.35605052E+00  0.35605052E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.38617000E+01  0.35677771E+00  0.35677771E+00  0.35677771E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.38755000E+01  0.35774818E+00  0.35774818E+00  0.35774818E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
