  #energy          xx             yy              zz              xy              yz              zx
  0.39855000E+01  0.54975109E-01  0.54975109E-01  0.54975109E-01             NaN             NaN             NaN
  0.39992000E+01  0.55351949E-01  0.55351949E-01  0.55351949E-01             NaN             NaN             NaN
  0.40130000E+01  0.55578262E-01  0.55578262E-01  0.55578262E-01             NaN             NaN             NaN
  0.40267000E+01  0.55922936E-01  0.55922936E-01  0.55922936E-01             NaN             NaN             NaN
  0.40404000E+01  0.56246260E-01  0.56246260E-01  0.56246260E-01             NaN             NaN             NaN
  0.40542000E+01  0.56410857E-01  0.56410857E-01  0.56410857E-01             NaN             NaN             NaN
  0.40679000E+01  0.56721658E-01  0.56721658E-01  0.56721658E-01             NaN             NaN             NaN
  0.40817000E+01  0.56930268E-01  0.56930268E-01  0.56930268E-01             NaN             NaN             NaN
  0.40954000E+01  0.57331133E-01  0.57331133E-01  0.57331133E-01             NaN             NaN             NaN
  0.41092000E+01  0.57665418E-01  0.57665418E-01  0.57665418E-01             NaN             NaN             NaN
  0.41229000E+01  0.58220964E-01  0.58220964E-01  0.58220964E-01             NaN             NaN             NaN
  0.41367000E+01  0.58716477E-01  0.58716477E-01  0.58716477E-01             NaN             NaN             NaN
  0.41504000E+01  0.59428403E-01  0.59428403E-01  0.59428403E-01             NaN             NaN             NaN
  0.41642000E+01  0.60048530E-01  0.60048530E-01  0.60048530E-01             NaN             NaN             NaN
  0.41779000E+01  0.60841769E-01  0.60841769E-01  0.60841769E-01             NaN             NaN             NaN
  0.41917000E+01  0.61463995E-01  0.61463995E-01  0.61463995E-01             NaN             NaN             NaN
  0.42054000E+01  0.62185255E-01  0.62185255E-01  0.62185255E-01             NaN             NaN             NaN
  0.42191000E+01  0.62771155E-01  0.62771155E-01  0.62771155E-01             NaN             NaN             NaN
  0.42329000E+01  0.62960936E-01  0.62960936E-01  0.62960936E-01             NaN             NaN             NaN
  0.42466000E+01  0.63034748E-01  0.63034748E-01  0.63034748E-01             NaN             NaN             NaN
  0.42604000E+01  0.62601047E-01  0.62601047E-01  0.62601047E-01             NaN             NaN             NaN
  0.42741000E+01  0.61996753E-01  0.61996753E-01  0.61996753E-01             NaN             NaN             NaN
  0.42879000E+01  0.60906492E-01  0.60906492E-01  0.60906492E-01             NaN             NaN             NaN
  0.43016000E+01  0.59755493E-01  0.59755493E-01  0.59755493E-01             NaN             NaN             NaN
  0.43154000E+01  0.58277377E-01  0.58277377E-01  0.58277377E-01             NaN             NaN             NaN
  0.43291000E+01  0.56896912E-01  0.56896912E-01  0.56896912E-01             NaN             NaN             NaN
  0.43429000E+01  0.55322384E-01  0.55322384E-01  0.55322384E-01             NaN             NaN             NaN
  0.43566000E+01  0.53915668E-01  0.53915668E-01  0.53915668E-01             NaN             NaN             NaN
  0.43704000E+01  0.52352429E-01  0.52352429E-01  0.52352429E-01             NaN             NaN             NaN
  0.43841000E+01  0.50951420E-01  0.50951420E-01  0.50951420E-01             NaN             NaN             NaN
  0.43979000E+01  0.49395303E-01  0.49395303E-01  0.49395303E-01             NaN             NaN             NaN
  0.44116000E+01  0.48010086E-01  0.48010086E-01  0.48010086E-01             NaN             NaN             NaN
  0.44253000E+01  0.46644601E-01  0.46644601E-01  0.46644601E-01             NaN             NaN             NaN
  0.44391000E+01  0.45171966E-01  0.45171966E-01  0.45171966E-01             NaN             NaN             NaN
  0.44528000E+01  0.43913105E-01  0.43913105E-01  0.43913105E-01             NaN             NaN             NaN
  0.44666000E+01  0.42614914E-01  0.42614914E-01  0.42614914E-01             NaN             NaN             NaN
  0.44803000E+01  0.41572240E-01  0.41572240E-01  0.41572240E-01             NaN             NaN             NaN
  0.44941000E+01  0.40545614E-01  0.40545614E-01  0.40545614E-01             NaN             NaN             NaN
  0.45078000E+01  0.39811822E-01  0.39811822E-01  0.39811822E-01             NaN             NaN             NaN
  0.45216000E+01  0.39129734E-01  0.39129734E-01  0.39129734E-01             NaN             NaN             NaN
  0.45353000E+01  0.38750967E-01  0.38750967E-01  0.38750967E-01             NaN             NaN             NaN
  0.45491000E+01  0.38420843E-01  0.38420843E-01  0.38420843E-01             NaN             NaN             NaN
  0.45628000E+01  0.38366143E-01  0.38366143E-01  0.38366143E-01             NaN             NaN             NaN
  0.45766000E+01  0.38317630E-01  0.38317630E-01  0.38317630E-01             NaN             NaN             NaN
  0.45903000E+01  0.38502051E-01  0.38502051E-01  0.38502051E-01             NaN             NaN             NaN
  0.46040000E+01  0.38762774E-01  0.38762774E-01  0.38762774E-01             NaN             NaN             NaN
  0.46178000E+01  0.38941937E-01  0.38941937E-01  0.38941937E-01             NaN             NaN             NaN
  0.46315000E+01  0.39271578E-01  0.39271578E-01  0.39271578E-01             NaN             NaN             NaN
  0.46453000E+01  0.39473531E-01  0.39473531E-01  0.39473531E-01             NaN             NaN             NaN
  0.46590000E+01  0.39783528E-01  0.39783528E-01  0.39783528E-01             NaN             NaN             NaN
  0.46728000E+01  0.39928578E-01  0.39928578E-01  0.39928578E-01             NaN             NaN             NaN
