 #energy      xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
   0.864      0.1690E+04      0.1690E+04      0.1690E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.867      0.1705E+04      0.1705E+04      0.1705E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.870      0.1720E+04      0.1720E+04      0.1720E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.874      0.1733E+04      0.1733E+04      0.1733E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.877      0.1748E+04      0.1748E+04      0.1748E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.880      0.1763E+04      0.1763E+04      0.1763E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.884      0.1776E+04      0.1776E+04      0.1776E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.887      0.1792E+04      0.1792E+04      0.1792E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.890      0.1807E+04      0.1807E+04      0.1807E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.894      0.1822E+04      0.1822E+04      0.1822E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.897      0.1837E+04      0.1837E+04      0.1837E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.900      0.1851E+04      0.1851E+04      0.1851E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.904      0.1866E+04      0.1866E+04      0.1866E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.907      0.1882E+04      0.1882E+04      0.1882E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.910      0.1897E+04      0.1897E+04      0.1897E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.914      0.1912E+04      0.1912E+04      0.1912E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.917      0.1928E+04      0.1928E+04      0.1928E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.920      0.1943E+04      0.1943E+04      0.1943E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.924      0.1959E+04      0.1959E+04      0.1959E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.927      0.1973E+04      0.1973E+04      0.1973E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.930      0.1989E+04      0.1989E+04      0.1989E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.934      0.2005E+04      0.2005E+04      0.2005E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.937      0.2021E+04      0.2021E+04      0.2021E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.940      0.2037E+04      0.2037E+04      0.2037E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.944      0.2054E+04      0.2054E+04      0.2054E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.947      0.2070E+04      0.2070E+04      0.2070E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.950      0.2086E+04      0.2086E+04      0.2086E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.954      0.2102E+04      0.2102E+04      0.2102E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.957      0.2118E+04      0.2118E+04      0.2118E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.960      0.2135E+04      0.2135E+04      0.2135E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.964      0.2151E+04      0.2151E+04      0.2151E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.967      0.2167E+04      0.2167E+04      0.2167E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.970      0.2185E+04      0.2185E+04      0.2185E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.974      0.2202E+04      0.2202E+04      0.2202E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.977      0.2218E+04      0.2218E+04      0.2218E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.980      0.2235E+04      0.2235E+04      0.2235E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.984      0.2251E+04      0.2251E+04      0.2251E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.987      0.2269E+04      0.2269E+04      0.2269E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.990      0.2286E+04      0.2286E+04      0.2286E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.994      0.2303E+04      0.2303E+04      0.2303E+04      0.0000E+00      0.0000E+00      0.0000E+00
   0.997      0.2321E+04      0.2321E+04      0.2321E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.000      0.2338E+04      0.2338E+04      0.2338E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.004      0.2357E+04      0.2357E+04      0.2357E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.007      0.2374E+04      0.2374E+04      0.2374E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.010      0.2391E+04      0.2391E+04      0.2391E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.014      0.2409E+04      0.2409E+04      0.2409E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.017      0.2426E+04      0.2426E+04      0.2426E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.020      0.2445E+04      0.2445E+04      0.2445E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.024      0.2463E+04      0.2463E+04      0.2463E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.027      0.2481E+04      0.2481E+04      0.2481E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.030      0.2499E+04      0.2499E+04      0.2499E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.034      0.2518E+04      0.2518E+04      0.2518E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.037      0.2537E+04      0.2537E+04      0.2537E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.040      0.2554E+04      0.2554E+04      0.2554E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.044      0.2573E+04      0.2573E+04      0.2573E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.047      0.2591E+04      0.2591E+04      0.2591E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.050      0.2610E+04      0.2610E+04      0.2610E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.054      0.2630E+04      0.2630E+04      0.2630E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.057      0.2649E+04      0.2649E+04      0.2649E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.060      0.2667E+04      0.2667E+04      0.2667E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.064      0.2686E+04      0.2686E+04      0.2686E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.067      0.2706E+04      0.2706E+04      0.2706E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.070      0.2726E+04      0.2726E+04      0.2726E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.074      0.2745E+04      0.2745E+04      0.2745E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.077      0.2763E+04      0.2763E+04      0.2763E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.080      0.2783E+04      0.2783E+04      0.2783E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.084      0.2803E+04      0.2803E+04      0.2803E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.087      0.2823E+04      0.2823E+04      0.2823E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.090      0.2843E+04      0.2843E+04      0.2843E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.094      0.2863E+04      0.2863E+04      0.2863E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.097      0.2883E+04      0.2883E+04      0.2883E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.100      0.2903E+04      0.2903E+04      0.2903E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.104      0.2923E+04      0.2923E+04      0.2923E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.107      0.2944E+04      0.2944E+04      0.2944E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.110      0.2964E+04      0.2964E+04      0.2964E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.114      0.2984E+04      0.2984E+04      0.2984E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.117      0.3006E+04      0.3006E+04      0.3006E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.120      0.3027E+04      0.3027E+04      0.3027E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.124      0.3047E+04      0.3047E+04      0.3047E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.127      0.3068E+04      0.3068E+04      0.3068E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.130      0.3089E+04      0.3089E+04      0.3089E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.134      0.3111E+04      0.3111E+04      0.3111E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.137      0.3132E+04      0.3132E+04      0.3132E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.140      0.3153E+04      0.3153E+04      0.3153E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.144      0.3175E+04      0.3175E+04      0.3175E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.147      0.3196E+04      0.3196E+04      0.3196E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.150      0.3217E+04      0.3217E+04      0.3217E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.154      0.3240E+04      0.3240E+04      0.3240E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.157      0.3261E+04      0.3261E+04      0.3261E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.160      0.3284E+04      0.3284E+04      0.3284E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.164      0.3305E+04      0.3305E+04      0.3305E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.167      0.3328E+04      0.3328E+04      0.3328E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.170      0.3350E+04      0.3350E+04      0.3350E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.174      0.3373E+04      0.3373E+04      0.3373E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.177      0.3396E+04      0.3396E+04      0.3396E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.180      0.3418E+04      0.3418E+04      0.3418E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.184      0.3441E+04      0.3441E+04      0.3441E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.187      0.3464E+04      0.3464E+04      0.3464E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.190      0.3486E+04      0.3486E+04      0.3486E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.194      0.3509E+04      0.3509E+04      0.3509E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.197      0.3533E+04      0.3533E+04      0.3533E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.200      0.3557E+04      0.3557E+04      0.3557E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.204      0.3580E+04      0.3580E+04      0.3580E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.207      0.3604E+04      0.3604E+04      0.3604E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.210      0.3626E+04      0.3626E+04      0.3626E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.214      0.3650E+04      0.3650E+04      0.3650E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.217      0.3674E+04      0.3674E+04      0.3674E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.220      0.3698E+04      0.3698E+04      0.3698E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.224      0.3722E+04      0.3722E+04      0.3722E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.227      0.3746E+04      0.3746E+04      0.3746E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.230      0.3770E+04      0.3770E+04      0.3770E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.234      0.3796E+04      0.3796E+04      0.3796E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.237      0.3821E+04      0.3821E+04      0.3821E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.240      0.3845E+04      0.3845E+04      0.3845E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.244      0.3869E+04      0.3869E+04      0.3869E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.247      0.3894E+04      0.3894E+04      0.3894E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.250      0.3920E+04      0.3920E+04      0.3920E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.254      0.3945E+04      0.3945E+04      0.3945E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.257      0.3970E+04      0.3970E+04      0.3970E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.260      0.3996E+04      0.3996E+04      0.3996E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.264      0.4021E+04      0.4021E+04      0.4021E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.267      0.4046E+04      0.4046E+04      0.4046E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.270      0.4073E+04      0.4073E+04      0.4073E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.274      0.4098E+04      0.4098E+04      0.4098E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.277      0.4125E+04      0.4125E+04      0.4125E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.280      0.4151E+04      0.4151E+04      0.4151E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.284      0.4177E+04      0.4177E+04      0.4177E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.287      0.4204E+04      0.4204E+04      0.4204E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.290      0.4229E+04      0.4229E+04      0.4229E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.294      0.4256E+04      0.4256E+04      0.4256E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.297      0.4283E+04      0.4283E+04      0.4283E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.300      0.4311E+04      0.4311E+04      0.4311E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.304      0.4336E+04      0.4336E+04      0.4336E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.307      0.4364E+04      0.4364E+04      0.4364E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.310      0.4391E+04      0.4391E+04      0.4391E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.314      0.4419E+04      0.4419E+04      0.4419E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.317      0.4447E+04      0.4447E+04      0.4447E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.320      0.4474E+04      0.4474E+04      0.4474E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.324      0.4502E+04      0.4502E+04      0.4502E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.327      0.4530E+04      0.4530E+04      0.4530E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.330      0.4558E+04      0.4558E+04      0.4558E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.334      0.4586E+04      0.4586E+04      0.4586E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.337      0.4614E+04      0.4614E+04      0.4614E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.340      0.4644E+04      0.4644E+04      0.4644E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.344      0.4672E+04      0.4672E+04      0.4672E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.347      0.4700E+04      0.4700E+04      0.4700E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.351      0.4729E+04      0.4729E+04      0.4729E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.354      0.4759E+04      0.4759E+04      0.4759E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.357      0.4787E+04      0.4787E+04      0.4787E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.361      0.4818E+04      0.4818E+04      0.4818E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.364      0.4846E+04      0.4846E+04      0.4846E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.367      0.4877E+04      0.4877E+04      0.4877E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.371      0.4906E+04      0.4906E+04      0.4906E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.374      0.4936E+04      0.4936E+04      0.4936E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.377      0.4965E+04      0.4965E+04      0.4965E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.381      0.4996E+04      0.4996E+04      0.4996E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.384      0.5027E+04      0.5027E+04      0.5027E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.387      0.5056E+04      0.5056E+04      0.5056E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.391      0.5087E+04      0.5087E+04      0.5087E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.394      0.5118E+04      0.5118E+04      0.5118E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.397      0.5149E+04      0.5149E+04      0.5149E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.401      0.5180E+04      0.5180E+04      0.5180E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.404      0.5212E+04      0.5212E+04      0.5212E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.407      0.5243E+04      0.5243E+04      0.5243E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.411      0.5275E+04      0.5275E+04      0.5275E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.414      0.5306E+04      0.5306E+04      0.5306E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.417      0.5337E+04      0.5337E+04      0.5337E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.421      0.5369E+04      0.5369E+04      0.5369E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.424      0.5401E+04      0.5401E+04      0.5401E+04      0.0000E+00      0.0000E+00      0.0000E+00
   1.427      0.5434E+04      0.5434E+04      0.5434E+04      0.0000E+00      0.0000E+00      0.0000E+00
