  #energy          xx             yy              zz              xy              yz              zx
   0.637      0.3204E+00      0.3204E+00      0.3204E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.640      0.3205E+00      0.3205E+00      0.3205E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.643      0.3205E+00      0.3205E+00      0.3205E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.647      0.3206E+00      0.3206E+00      0.3206E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.650      0.3206E+00      0.3206E+00      0.3206E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.654      0.3207E+00      0.3207E+00      0.3207E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.657      0.3207E+00      0.3207E+00      0.3207E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.660      0.3208E+00      0.3208E+00      0.3208E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.664      0.3208E+00      0.3208E+00      0.3208E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.667      0.3209E+00      0.3209E+00      0.3209E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.670      0.3209E+00      0.3209E+00      0.3209E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.674      0.3210E+00      0.3210E+00      0.3210E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.677      0.3210E+00      0.3210E+00      0.3210E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.680      0.3211E+00      0.3211E+00      0.3211E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.684      0.3211E+00      0.3211E+00      0.3211E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.687      0.3212E+00      0.3212E+00      0.3212E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.690      0.3212E+00      0.3212E+00      0.3212E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.694      0.3213E+00      0.3213E+00      0.3213E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.697      0.3213E+00      0.3213E+00      0.3213E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.700      0.3214E+00      0.3214E+00      0.3214E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.704      0.3214E+00      0.3214E+00      0.3214E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.707      0.3215E+00      0.3215E+00      0.3215E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.710      0.3216E+00      0.3216E+00      0.3216E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.714      0.3216E+00      0.3216E+00      0.3216E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.717      0.3217E+00      0.3217E+00      0.3217E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.720      0.3217E+00      0.3217E+00      0.3217E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.724      0.3218E+00      0.3218E+00      0.3218E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.727      0.3218E+00      0.3218E+00      0.3218E+00      0.1000E+01      0.1000E+01      0.1000E+01
