  #energy          xx             yy              zz              xy              yz              zx
   0.790      0.3633E+01      0.3633E+01      0.3633E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.794      0.3633E+01      0.3633E+01      0.3633E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.797      0.3634E+01      0.3634E+01      0.3634E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.800      0.3634E+01      0.3634E+01      0.3634E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.804      0.3635E+01      0.3635E+01      0.3635E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.807      0.3636E+01      0.3636E+01      0.3636E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.810      0.3636E+01      0.3636E+01      0.3636E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.814      0.3637E+01      0.3637E+01      0.3637E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.817      0.3637E+01      0.3637E+01      0.3637E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.820      0.3638E+01      0.3638E+01      0.3638E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.824      0.3639E+01      0.3639E+01      0.3639E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.827      0.3639E+01      0.3639E+01      0.3639E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.830      0.3640E+01      0.3640E+01      0.3640E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.834      0.3640E+01      0.3640E+01      0.3640E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.837      0.3641E+01      0.3641E+01      0.3641E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.840      0.3642E+01      0.3642E+01      0.3642E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.844      0.3642E+01      0.3642E+01      0.3642E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.847      0.3643E+01      0.3643E+01      0.3643E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.850      0.3644E+01      0.3644E+01      0.3644E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.854      0.3644E+01      0.3644E+01      0.3644E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.857      0.3645E+01      0.3645E+01      0.3645E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.860      0.3645E+01      0.3645E+01      0.3645E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.864      0.3646E+01      0.3646E+01      0.3646E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.867      0.3647E+01      0.3647E+01      0.3647E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.870      0.3647E+01      0.3647E+01      0.3647E+01      0.0000E+00      0.0000E+00      0.0000E+00
